filter_name,category,description,games,graded,wins,losses,pushes,hit_rate,hit_rate_minus_breakeven,hit_rate_wilson_low,hit_rate_wilson_high,net_units_1u_each,roi_per_1u,target_roi_10pct_gap,recent_2022_plus_graded,recent_2022_plus_roi,season_count,positive_seasons,losing_seasons,positive_season_rate,max_drawdown_units,avg_closing_total,avg_hgb_abs_edge,avg_market_residual,line_movement_clv_proxy_note,overfit_flags,shortlist_candidate,score
hgb_under_3p5_thunder_flag,weather_single,HGB under 3.5+ with thunderstorm text flag.,4,4,2,2,0,0.5,-0.023809523809523836,0.15003570882017148,0.8499642911798285,-0.18181818181818188,-0.04545454545454547,-0.14545454545454548,0,,4,2,2,0.5,-1.0,60.125,5.860255769051829,2.625,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,2.834545454545453
hgb_under_3p5_combo_total_60_63_wind_ge_18,weather_total_combo_grid,HGB under 3.5+ with total 60-63 and wind >= 18 mph.,2,2,1,1,0,0.5,-0.023809523809523836,0.09452865480086614,0.9054713451991339,-0.09090909090909094,-0.04545454545454547,-0.14545454545454548,0,,2,1,1,0.5,-1.0,62.0,9.486412926476335,-6.0,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,2.794545454545453
hgb_under_3p5_dewpoint_ge_70,weather_single,HGB under 3.5+ with dewpoint at least 70F.,101,100,50,50,1,0.5,-0.023809523809523836,0.40382982859014716,0.5961701714098528,-4.545454545454545,-0.04545454545454545,-0.14545454545454545,19,0.004784688995215295,9,4,5,0.4444444444444444,-9.090909090909088,59.18316831683168,6.240092620148606,0.5198019801980198,true current-to-close CLV not available in historical file,"thin_recent_sample,weak_season_stability",False,2.685805422647527
hgb_under_3p5_combo_high_pass_rate_wind_ge_15,weather_team_style_grid,HGB under 3.5+ with top 30% pass-rate proxy and wind >= 15 mph.,34,33,16,17,1,0.48484848484848486,-0.038961038961038974,0.32503781646924224,0.6478189541378976,-2.4545454545454546,-0.0743801652892562,-0.1743801652892562,9,0.06060606060606059,9,3,6,0.3333333333333333,-5.454545454545455,60.39705882352941,6.280595599577696,-1.1029411764705883,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,1.979559228650136
hgb_under_3p5_combo_high_pass_rate_total_60_63_dewpoint_ge_70,weather_team_style_total_grid,"HGB under 3.5+ with top 30% pass-rate proxy, total 60-63, and dewpoint >= 70F.",6,6,3,3,0,0.5,-0.023809523809523836,0.18761280689940868,0.8123871931005913,-0.2727272727272726,-0.045454545454545435,-0.14545454545454545,2,-0.04545454545454547,5,3,2,0.6,-2.0,61.0,6.563647667045167,-1.8333333333333333,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi",False,0.5381818181818201
hgb_under_3p5_wind_ge_18,weather_single,HGB under 3.5+ with wind at least 18 mph.,56,55,25,30,1,0.45454545454545453,-0.0692640692640693,0.33025071746446194,0.5847753865163952,-7.272727272727272,-0.13223140495867766,-0.23223140495867767,19,0.10526315789473684,10,3,6,0.3,-12.90909090909091,55.205357142857146,5.714172386328251,1.6517857142857142,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,-1.7839060461070004
hgb_under_3p5_combo_total_ge_60_heat_ge_85,weather_total_combo_grid,HGB under 3.5+ with total >= 60 and temp >= 85F.,69,69,34,35,0,0.4927536231884058,-0.031055900621118016,0.3783222449110342,0.6079493361635164,-4.090909090909092,-0.059288537549407126,-0.15928853754940714,29,-0.012539184952978065,10,3,7,0.3,-6.999999999999998,66.10144927536231,6.264629963632723,-1.8985507246376812,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-2.4519885511789576
hgb_under_3p5_combo_total_ge_56_dewpoint_ge_65,weather_total_combo_grid,HGB under 3.5+ with total >= 56 and dewpoint >= 65F.,131,129,64,65,2,0.49612403100775193,-0.027685492801771905,0.41121117474868096,0.5812610628636332,-6.818181818181817,-0.05285412262156447,-0.15285412262156448,26,-0.045454545454545456,10,4,6,0.4,-13.909090909090908,65.02671755725191,6.537351212858853,0.08778625954198473,true current-to-close CLV not available in historical file,"thin_recent_sample,negative_recent_roi,weak_season_stability",False,-3.1235940803382647
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,HGB under 3.5+ with temp <= 50F and any precipitation flag.,46,45,24,21,1,0.5333333333333333,0.00952380952380949,0.3907720886241046,0.6706509605798527,0.8181818181818183,0.018181818181818184,-0.08181818181818182,9,-0.15151515151515152,10,4,6,0.4,-4.636363636363636,54.27173913043478,6.198900650539502,0.8586956521739131,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-4.33030303030303
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,HGB under 3.5+ with total >= 58 and temp >= 85F.,77,77,38,39,0,0.4935064935064935,-0.03030303030303033,0.38482830636471144,0.6028018246569409,-4.454545454545453,-0.05785123966942147,-0.15785123966942147,32,-0.04545454545454547,10,3,7,0.3,-7.272727272727271,65.31168831168831,6.1954071089532325,-0.922077922077922,true current-to-close CLV not available in historical file,"small_sample,negative_recent_roi,weak_season_stability",False,-4.836033057851239
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,HGB under 3.5+ with total >= 58 and dewpoint >= 65F.,118,116,58,58,2,0.5,-0.023809523809523836,0.41047954593070324,0.5895204540692968,-5.27272727272727,-0.04545454545454543,-0.14545454545454545,25,-0.08363636363636363,10,4,6,0.4,-11.636363636363635,65.9322033898305,6.640713044290424,0.3898305084745763,true current-to-close CLV not available in historical file,"thin_recent_sample,negative_recent_roi,weak_season_stability",False,-5.243636363636361
hgb_under_3p5_combo_total_ge_60_dewpoint_ge_65,weather_total_combo_grid,HGB under 3.5+ with total >= 60 and dewpoint >= 65F.,106,104,52,52,2,0.5,-0.023809523809523836,0.4056302261379199,0.5943697738620801,-4.727272727272727,-0.04545454545454545,-0.14545454545454545,23,-0.08695652173913043,10,4,6,0.4,-10.272727272727272,66.75471698113208,6.717842732051791,0.10377358490566038,true current-to-close CLV not available in historical file,"thin_recent_sample,negative_recent_roi,weak_season_stability",False,-5.476521739130435
hgb_under_3p5_combo_total_ge_56_heat_ge_85,weather_total_combo_grid,HGB under 3.5+ with total >= 56 and temp >= 85F.,82,82,40,42,0,0.4878048780487805,-0.03600464576074336,0.3826071216079986,0.5940941514344423,-5.636363636363634,-0.06873614190687359,-0.16873614190687358,34,-0.04545454545454547,10,3,7,0.3,-7.454545454545452,64.8048780487805,6.058092049464593,-1.024390243902439,true current-to-close CLV not available in historical file,"small_sample,negative_recent_roi,weak_season_stability",False,-5.8608869179600855
hgb_under_3p5_combo_cold_le_50_wind_ge_15,weather_combo_grid,HGB under 3.5+ with temp <= 50F and wind >= 15 mph.,24,22,9,13,2,0.4090909090909091,-0.11471861471861472,0.23255559668820378,0.6126552261710619,-4.8181818181818175,-0.21900826446280988,-0.3190082644628099,5,0.14545454545454542,9,3,6,0.3333333333333333,-5.545454545454545,54.479166666666664,5.381954468370938,3.0208333333333335,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,-5.933553719008264
hgb_under_3p5_total_48_52,high_total_bucket,HGB under 3.5+ with closing total 48 to 52.,170,168,86,82,2,0.5119047619047619,-0.011904761904761973,0.43690061343139175,0.5863766372459762,-3.8181818181818183,-0.022727272727272728,-0.12272727272727274,41,-0.16186252771618623,10,6,4,0.6,-16.27272727272727,49.88235294117647,5.687972502342994,0.22941176470588234,true current-to-close CLV not available in historical file,negative_recent_roi,False,-6.116274944567626
hgb_under_3p5_dewpoint_ge_65,weather_single,HGB under 3.5+ with dewpoint at least 65F.,215,213,104,109,2,0.48826291079812206,-0.03554661301140177,0.42193783166753673,0.5550038621771868,-14.45454545454545,-0.06786171574903967,-0.16786171574903969,43,-0.06765327695560255,10,4,6,0.4,-21.090909090909115,59.31627906976744,6.291371095124678,0.6976744186046512,true current-to-close CLV not available in historical file,"negative_recent_roi,weak_season_stability",False,-6.156615549533995
hgb_under_3p5_temp_ge_80,weather_single,HGB under 3.5+ with temperature at or above 80F.,256,255,127,128,1,0.4980392156862745,-0.02577030812324932,0.43715591156133243,0.5589807218082651,-12.545454545454543,-0.049197860962566835,-0.14919786096256685,85,-0.12406417112299464,10,4,6,0.4,-16.636363636363633,61.0078125,5.8831780118441195,1.453125,true current-to-close CLV not available in historical file,"negative_recent_roi,weak_season_stability",False,-7.072192513368982
hgb_under_3p5_temp_ge_85,weather_single,HGB under 3.5+ with temperature at or above 85F.,112,112,55,57,0,0.49107142857142855,-0.03273809523809529,0.4003286554620758,0.5824063896339864,-6.999999999999999,-0.06249999999999999,-0.1625,40,-0.09318181818181817,10,3,7,0.3,-7.909090909090905,60.91517857142857,5.93180315850161,0.27232142857142855,true current-to-close CLV not available in historical file,"negative_recent_roi,weak_season_stability",False,-8.546363636363633
hgb_under_3p5_combo_cold_le_45_wind_ge_15,weather_combo_grid,HGB under 3.5+ with temp <= 45F and wind >= 15 mph.,14,13,5,8,1,0.38461538461538464,-0.1391941391941392,0.17709446581236818,0.6447751902773146,-3.454545454545454,-0.26573426573426573,-0.3657342657342657,5,0.14545454545454542,9,4,5,0.4444444444444444,-4.181818181818182,53.75,5.574334178106223,3.75,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,-8.84675990675991
hgb_under_3p5_combo_total_60_63_heat_ge_85,weather_total_combo_grid,HGB under 3.5+ with total 60-63 and temp >= 85F.,19,19,9,10,0,0.47368421052631576,-0.05012531328320807,0.27329505487448547,0.6829251748817489,-1.8181818181818183,-0.09569377990430623,-0.19569377990430625,12,-0.04545454545454546,7,2,5,0.2857142857142857,-5.181818181818182,61.13157894736842,5.038975130464042,-3.9210526315789473,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-9.576390977443612
hgb_under_3p5_provider_teamrankings,provider,HGB under 3.5+ using line provider teamrankings.,172,169,80,89,3,0.47337278106508873,-0.050436742744435104,0.39952587184328997,0.5484033303858029,-16.272727272727273,-0.09628832705755783,-0.19628832705755783,0,,2,0,2,0.0,-21.45454545454547,59.049418604651166,6.166824703439885,2.020348837209302,true current-to-close CLV not available in historical file,"thin_recent_sample,weak_season_stability",False,-10.539741796664876
hgb_under_3p5_combo_high_pass_rate_heat_ge_90,weather_team_style_grid,HGB under 3.5+ with top 30% pass-rate proxy and temp >= 90F.,7,7,3,4,0,0.42857142857142855,-0.09523809523809529,0.15821692226262685,0.7495457695909742,-1.2727272727272727,-0.18181818181818182,-0.28181818181818186,4,-0.04545454545454547,4,1,3,0.25,-2.0,62.42857142857143,6.123896112275516,5.285714285714286,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-18.328181818181818
hgb_under_3p5_combo_total_ge_60_cold_le_40,weather_total_combo_grid,HGB under 3.5+ with total >= 60 and temp <= 40F.,27,26,9,17,1,0.34615384615384615,-0.1776556776556777,0.19412014972852124,0.53779770990367,-8.81818181818182,-0.3391608391608392,-0.43916083916083926,7,0.0909090909090909,10,3,7,0.3,-10.63636363636364,65.87037037037037,6.54652865070572,2.0555555555555554,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,-23.750629370629376
hgb_under_3p5_combo_cold_le_45_wind_ge_12_precip_any,weather_combo_grid,"HGB under 3.5+ with temp <= 45F, wind >= 12 mph, and any precipitation flag.",4,4,3,1,0,0.75,0.22619047619047616,0.3006360524426366,0.9544139373553637,1.727272727272727,0.43181818181818177,0.3318181818181818,1,-1.0,4,3,1,0.75,-1.0,46.875,5.549401549433453,-11.625,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,high_roi_thin_sample",False,-25.68818181818182
hgb_under_3p5_total_52_56,high_total_bucket,HGB under 3.5+ with closing total 52 to 56.,180,178,81,97,2,0.4550561797752809,-0.06875334403424294,0.3836195648627309,0.5283917680775865,-23.36363636363636,-0.1312563840653728,-0.2312563840653728,27,-0.29292929292929293,10,3,7,0.3,-24.36363636363636,53.85,5.491254134837042,1.7055555555555555,true current-to-close CLV not available in historical file,"thin_recent_sample,negative_recent_roi,weak_season_stability",False,-33.37270911360798
hgb_under_3p5_combo_heat_ge_85_dewpoint_ge_65,weather_combo_grid,HGB under 3.5+ with temp >= 85F and dewpoint >= 65F.,55,55,23,32,0,0.41818181818181815,-0.10562770562770568,0.29737567047718927,0.5496713166883535,-11.090909090909092,-0.2016528925619835,-0.30165289256198347,14,-0.3181818181818182,10,3,7,0.3,-12.818181818181818,59.945454545454545,6.224630989277032,2.4909090909090907,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-42.583471074380164
hgb_under_3p5_combo_total_60_63_heat_ge_90,weather_total_combo_grid,HGB under 3.5+ with total 60-63 and temp >= 90F.,11,11,4,7,0,0.36363636363636365,-0.1601731601731602,0.15166223614131383,0.6462032231083628,-3.3636363636363633,-0.30578512396694213,-0.4057851239669421,8,-0.28409090909090906,6,2,4,0.3333333333333333,-4.2727272727272725,61.13636363636363,5.093202694660003,0.6818181818181818,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-48.940330578512395
hgb_under_3p5_combo_high_pass_rate_total_60_63_heat_ge_85,weather_team_style_total_grid,"HGB under 3.5+ with top 30% pass-rate proxy, total 60-63, and temp >= 85F.",5,5,2,3,0,0.4,-0.12380952380952381,0.1176182311592533,0.769280067791163,-1.1818181818181817,-0.23636363636363633,-0.3363636363636363,3,-0.3636363636363636,4,1,3,0.25,-3.0,60.7,6.619332971376158,-2.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-49.47727272727272
hgb_under_3p5_combo_total_ge_60_heat_ge_90,weather_total_combo_grid,HGB under 3.5+ with total >= 60 and temp >= 90F.,25,25,9,16,0,0.36,-0.16380952380952385,0.20247656431735636,0.5548184539895337,-7.8181818181818175,-0.3127272727272727,-0.4127272727272727,13,-0.26573426573426573,9,2,7,0.2222222222222222,-7.8181818181818175,64.68,5.730844878353157,1.88,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-50.26177156177156
hgb_under_3p5_combo_total_ge_56_heat_ge_90,weather_total_combo_grid,HGB under 3.5+ with total >= 56 and temp >= 90F.,27,27,10,17,0,0.37037037037037035,-0.1534391534391535,0.21532287067936856,0.5577109537655369,-7.909090909090907,-0.2929292929292929,-0.3929292929292929,14,-0.3181818181818182,9,3,6,0.3333333333333333,-7.909090909090908,64.22222222222223,5.66521960579774,3.1481481481481484,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-50.78929292929292
hgb_under_3p5_combo_total_ge_58_heat_ge_90,weather_total_combo_grid,HGB under 3.5+ with total >= 58 and temp >= 90F.,27,27,10,17,0,0.37037037037037035,-0.1534391534391535,0.21532287067936856,0.5577109537655369,-7.909090909090907,-0.2929292929292929,-0.3929292929292929,14,-0.3181818181818182,9,3,6,0.3333333333333333,-7.909090909090908,64.22222222222223,5.66521960579774,3.1481481481481484,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-50.78929292929292
hgb_under_3p5_temp_ge_90,weather_single,HGB under 3.5+ with temperature at or above 90F.,36,36,13,23,0,0.3611111111111111,-0.16269841269841273,0.2247538679218132,0.5242521960916802,-11.181818181818182,-0.3106060606060606,-0.41060606060606064,16,-0.2840909090909091,9,2,7,0.2222222222222222,-11.181818181818185,60.77777777777778,5.744957583983803,4.166666666666667,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-51.970909090909096
hgb_under_3p5_combo_high_pass_rate_total_60_63_humid_ge_70,weather_team_style_total_grid,"HGB under 3.5+ with top 30% pass-rate proxy, total 60-63, and humidity >= 70%.",13,12,7,5,1,0.5833333333333334,0.059523809523809534,0.3195073356553728,0.8067425380947535,1.3636363636363633,0.1136363636363636,0.0136363636363636,1,-1.0,6,3,3,0.5,-3.0,61.53846153846154,7.140806609721438,-3.076923076923077,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-61.49636363636364
hgb_under_3p5_combo_high_pass_rate_total_60_63_wind_ge_12,weather_team_style_total_grid,"HGB under 3.5+ with top 30% pass-rate proxy, total 60-63, and wind >= 12 mph.",13,12,7,5,1,0.5833333333333334,0.059523809523809534,0.3195073356553728,0.8067425380947535,1.3636363636363633,0.1136363636363636,0.0136363636363636,1,-1.0,7,3,3,0.42857142857142855,-2.0,61.5,6.456364494051415,-5.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-62.367792207792206
hgb_under_3p5_combo_heat_ge_90_dewpoint_ge_70,weather_combo_grid,HGB under 3.5+ with temp >= 90F and dewpoint >= 70F.,5,5,1,4,0,0.2,-0.3238095238095238,0.03622316096978745,0.6244717358814613,-3.090909090909091,-0.6181818181818182,-0.7181818181818181,0,,2,0,2,0.0,-4.0,56.4,5.358679716813457,4.6,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,-62.51818181818181
hgb_under_3p5_temp_le_25,weather_single,HGB under 3.5+ with temperature at or below 25F.,9,9,3,6,0,0.3333333333333333,-0.19047619047619052,0.12058159868274293,0.6458026525009102,-3.2727272727272725,-0.3636363636363636,-0.4636363636363636,4,-0.5227272727272727,6,2,4,0.3333333333333333,-4.090909090909091,52.666666666666664,6.235979594203533,1.0,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-73.81999999999998
hgb_under_3p5_combo_wind_ge_10_snow_flag,weather_combo_grid,HGB under 3.5+ with wind >= 10 mph and snow/wintry flag.,2,2,1,1,0,0.5,-0.023809523809523836,0.09452865480086614,0.9054713451991339,-0.09090909090909094,-0.04545454545454547,-0.14545454545454548,1,-1.0,2,1,1,0.5,-1.0,44.0,6.089838500607545,-8.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-77.20545454545454
hgb_under_3p5_wind_ge_25,weather_single,HGB under 3.5+ with wind at least 25 mph.,11,11,4,7,0,0.36363636363636365,-0.1601731601731602,0.15166223614131383,0.6462032231083628,-3.3636363636363638,-0.3057851239669422,-0.4057851239669422,5,-0.6181818181818182,4,0,4,0.0,-4.090909090909091,52.27272727272727,5.612356884755922,1.0909090909090908,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-80.63123966942149
hgb_under_3p5_combo_heat_ge_85_humid_ge_70,weather_combo_grid,HGB under 3.5+ with temp >= 85F and humidity >= 70%.,6,6,3,3,0,0.5,-0.023809523809523836,0.18761280689940868,0.8123871931005913,-0.2727272727272728,-0.04545454545454547,-0.14545454545454548,1,-1.0,4,1,3,0.25,-1.1818181818181819,60.166666666666664,6.683526994044151,-3.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-80.91181818181818
hgb_under_3p5_combo_total_ge_56_snow_flag,weather_total_combo_grid,HGB under 3.5+ with total >= 56 and snow/wintry flag.,1,1,0,1,0,0.0,-0.5238095238095238,0.0,0.7934567085261071,-1.0,-1.0,-1.1,0,,1,0,1,0.0,-1.0,57.5,10.222839308615232,32.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,-100.18
hgb_under_3p5_combo_total_ge_56_wintry_flag,weather_total_combo_grid,HGB under 3.5+ with total >= 56 and wintry/sleet/freezing flag.,1,1,0,1,0,0.0,-0.5238095238095238,0.0,0.7934567085261071,-1.0,-1.0,-1.1,0,,1,0,1,0.0,-1.0,57.5,10.222839308615232,32.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,weak_season_stability",False,-100.18
hgb_under_3p5_dewpoint_ge_75,weather_single,HGB under 3.5+ with dewpoint at least 75F.,18,18,7,11,0,0.3888888888888889,-0.13492063492063494,0.20304991926931162,0.6138133141934384,-4.636363636363637,-0.25757575757575757,-0.35757575757575755,1,-1.0,5,0,5,0.0,-5.545454545454545,57.083333333333336,6.597009489621666,3.75,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-106.50666666666666
hgb_under_3p5_snow_flag,weather_single,HGB under 3.5+ with snow flag or measurable snowfall.,3,3,1,2,0,0.3333333333333333,-0.19047619047619052,0.0614903152761605,0.7923450448735121,-1.0909090909090908,-0.3636363636363636,-0.4636363636363636,1,-1.0,3,1,2,0.3333333333333333,-2.0,48.5,7.467505436610107,5.166666666666667,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-111.70363636363636
hgb_under_3p5_wintry_flag,weather_single,HGB under 3.5+ with wintry/sleet/freezing flag.,3,3,1,2,0,0.3333333333333333,-0.19047619047619052,0.0614903152761605,0.7923450448735121,-1.0909090909090908,-0.3636363636363636,-0.4636363636363636,1,-1.0,3,1,2,0.3333333333333333,-2.0,48.5,7.467505436610107,5.166666666666667,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-111.70363636363636
hgb_under_3p5_combo_cold_le_50_snow_flag,weather_combo_grid,HGB under 3.5+ with temp <= 50F and snow/wintry flag.,3,3,1,2,0,0.3333333333333333,-0.19047619047619052,0.0614903152761605,0.7923450448735121,-1.0909090909090908,-0.3636363636363636,-0.4636363636363636,1,-1.0,3,1,2,0.3333333333333333,-2.0,48.5,7.467505436610107,5.166666666666667,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-111.70363636363636
hgb_under_3p5_combo_cold_le_45_snow_flag,weather_combo_grid,HGB under 3.5+ with temp <= 45F and snow/wintry flag.,3,3,1,2,0,0.3333333333333333,-0.19047619047619052,0.0614903152761605,0.7923450448735121,-1.0909090909090908,-0.3636363636363636,-0.4636363636363636,1,-1.0,3,1,2,0.3333333333333333,-2.0,48.5,7.467505436610107,5.166666666666667,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-111.70363636363636
hgb_under_3p5_temp_ge_95,weather_single,HGB under 3.5+ with temperature at or above 95F.,10,10,2,8,0,0.2,-0.3238095238095238,0.05668094798069326,0.5098431532792767,-6.181818181818182,-0.6181818181818182,-0.7181818181818181,6,-0.6818181818181818,4,0,4,0.0,-6.181818181818182,59.35,6.42462208051649,10.45,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-117.39999999999998
hgb_under_3p5_combo_total_ge_60_heat_ge_95,weather_total_combo_grid,HGB under 3.5+ with total >= 60 and temp >= 95F.,6,6,1,5,0,0.16666666666666666,-0.3571428571428572,0.03005258587173032,0.563509436563646,-4.090909090909091,-0.6818181818181818,-0.7818181818181817,3,-1.0,4,0,4,0.0,-5.0,62.916666666666664,7.301485704815533,5.416666666666667,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-149.06181818181818
hgb_under_3p5_combo_total_ge_56_heat_ge_95,weather_total_combo_grid,HGB under 3.5+ with total >= 56 and temp >= 95F.,7,7,1,6,0,0.14285714285714285,-0.380952380952381,0.02567895594897479,0.51313450331903,-5.090909090909091,-0.7272727272727273,-0.8272727272727273,4,-1.0,4,0,4,0.0,-6.0,62.285714285714285,7.011634941270686,11.714285714285714,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-153.78727272727275
hgb_under_3p5_combo_total_ge_58_heat_ge_95,weather_total_combo_grid,HGB under 3.5+ with total >= 58 and temp >= 95F.,7,7,1,6,0,0.14285714285714285,-0.380952380952381,0.02567895594897479,0.51313450331903,-5.090909090909091,-0.7272727272727273,-0.8272727272727273,4,-1.0,4,0,4,0.0,-6.0,62.285714285714285,7.011634941270686,11.714285714285714,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-153.78727272727275
hgb_under_3p5_combo_wind_ge_12_snow_flag,weather_combo_grid,HGB under 3.5+ with wind >= 12 mph and snow/wintry flag.,1,1,0,1,0,0.0,-0.5238095238095238,0.0,0.7934567085261071,-1.0,-1.0,-1.1,1,-1.0,1,0,1,0.0,-1.0,43.5,4.916793513800535,0.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-180.17999999999998
hgb_under_3p5_combo_wind_ge_15_snow_flag,weather_combo_grid,HGB under 3.5+ with wind >= 15 mph and snow/wintry flag.,1,1,0,1,0,0.0,-0.5238095238095238,0.0,0.7934567085261071,-1.0,-1.0,-1.1,1,-1.0,1,0,1,0.0,-1.0,43.5,4.916793513800535,0.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-180.17999999999998
hgb_under_3p5_combo_cold_le_50_wind_ge_12_snow_flag,weather_combo_grid,"HGB under 3.5+ with temp <= 50F, wind >= 12 mph, and snow/wintry flag.",1,1,0,1,0,0.0,-0.5238095238095238,0.0,0.7934567085261071,-1.0,-1.0,-1.1,1,-1.0,1,0,1,0.0,-1.0,43.5,4.916793513800535,0.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-180.17999999999998
hgb_under_3p5_combo_cold_le_45_wind_ge_12_snow_flag,weather_combo_grid,"HGB under 3.5+ with temp <= 45F, wind >= 12 mph, and snow/wintry flag.",1,1,0,1,0,0.0,-0.5238095238095238,0.0,0.7934567085261071,-1.0,-1.0,-1.1,1,-1.0,1,0,1,0.0,-1.0,43.5,4.916793513800535,0.5,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-180.17999999999998
hgb_under_3p5_combo_total_60_63_heat_ge_95,weather_total_combo_grid,HGB under 3.5+ with total 60-63 and temp >= 95F.,3,3,0,3,0,0.0,-0.5238095238095238,0.0,0.5615060804490177,-3.0,-1.0,-1.1,3,-1.0,2,0,2,0.0,-3.0,60.666666666666664,6.279573439886657,5.666666666666667,true current-to-close CLV not available in historical file,"small_sample,thin_recent_sample,negative_recent_roi,weak_season_stability",False,-180.54
