model,threshold,season,games,graded,wins,losses,pushes,hit_rate,hit_rate_minus_breakeven,hit_rate_wilson_low,hit_rate_wilson_high,net_units_1u_each,roi_per_1u,avg_market_residual,avg_abs_pred_edge
elastic_net,3.5,2025,95,95,54,41,0,0.5684210526315789,0.0446115288220551,0.46808026950252796,0.6634432995210411,8.09090909090909,0.08516746411483253,-0.18947368421052632,8.876437769616771
elastic_net,5.0,2016,184,181,93,88,3,0.5138121546961326,-0.009997369113391219,0.4414701318708354,0.585580055965669,-3.454545454545455,-0.01908588648920141,0.3804347826086957,7.993986634018968
elastic_net,5.0,2017,109,109,54,55,0,0.4954128440366973,-0.02839667977282656,0.40331743223547967,0.5878205877855055,-5.909090909090907,-0.05421184320266888,-0.05963302752293578,6.619527372115943
elastic_net,5.0,2018,62,61,34,27,1,0.5573770491803278,0.033567525370803986,0.4330314670045551,0.6749239196607956,3.909090909090909,0.06408345752608048,1.0483870967741935,6.458199079515962
elastic_net,5.0,2019,47,45,27,18,2,0.6,0.07619047619047614,0.4545159420914473,0.7297532055204246,6.545454545454545,0.14545454545454545,-1.648936170212766,5.966177296657703
elastic_net,5.0,2020,42,42,23,19,0,0.5476190476190477,0.023809523809523836,0.39948862747122693,0.6877683618136149,1.9090909090909083,0.045454545454545435,0.9642857142857143,6.118314684654856
elastic_net,5.0,2021,43,43,24,19,0,0.5581395348837209,0.034330011074197087,0.4110735806551171,0.6956691437607867,2.818181818181817,0.06553911205073994,5.8604651162790695,6.302897847552964
elastic_net,5.0,2022,15,15,12,3,0,0.8,0.2761904761904762,0.5481406466534955,0.9295257935638959,7.909090909090909,0.5272727272727272,4.066666666666666,7.004764727909923
elastic_net,5.0,2023,4,4,2,2,0,0.5,-0.023809523809523836,0.15003570882017148,0.8499642911798285,-0.18181818181818177,-0.04545454545454544,-3.0,5.808140391770979
elastic_net,5.0,2024,5,5,3,2,0,0.6,0.07619047619047614,0.23071993220883708,0.8823817688407467,0.7272727272727273,0.14545454545454545,4.5,6.192843810769502
elastic_net,5.0,2025,50,50,30,20,0,0.6,0.07619047619047614,0.4618118910275937,0.7239181021375425,7.2727272727272725,0.14545454545454545,-3.56,13.266296928997267
extra_trees,1.5,2016,289,287,151,136,2,0.5261324041811847,0.0023228803716608404,0.4684004739052329,0.5831739913707111,1.272727272727277,0.004434589800443474,1.3217993079584776,2.546673160096935
extra_trees,1.5,2017,289,284,143,141,5,0.5035211267605634,-0.02028839704896046,0.44571260543451996,0.5612356605562194,-10.999999999999998,-0.03873239436619718,-0.9602076124567474,2.4706156137557658
extra_trees,1.5,2018,261,257,145,112,4,0.5642023346303502,0.04039281082082635,0.503072768590304,0.6234407936635695,19.818181818181813,0.07711354793066853,0.19157088122605365,2.3393518526327135
extra_trees,1.5,2019,253,246,129,117,7,0.524390243902439,0.0005807200929152101,0.4620876034126909,0.5859428286690761,0.2727272727272734,0.0011086474501108673,-1.1857707509881423,2.4025577447463657
extra_trees,1.5,2020,130,128,57,71,2,0.4453125,-0.07849702380952384,0.36205379206482013,0.5317581762365354,-19.18181818181818,-0.14985795454545453,0.36153846153846153,2.175777139746771
extra_trees,1.5,2021,84,84,46,38,0,0.5476190476190477,0.023809523809523836,0.44142846686988807,0.6496445554794317,3.8181818181818183,0.045454545454545456,1.7083333333333333,2.006642271761262
extra_trees,1.5,2022,383,379,208,171,4,0.5488126649076517,0.025003141098127846,0.49847368075388776,0.5981720338184052,18.090909090909093,0.04773326936915328,1.087467362924282,2.106220705140752
extra_trees,1.5,2023,487,482,242,240,5,0.5020746887966805,-0.021734835012843345,0.4575977149237185,0.546518853109978,-19.999999999999993,-0.04149377593360994,-0.27002053388090347,3.027381837568504
extra_trees,1.5,2024,513,509,251,258,4,0.4931237721021611,-0.030685751707362763,0.44990460391960385,0.5364459573453169,-29.818181818181806,-0.05858188962314697,0.07602339181286549,2.565936440783163
extra_trees,1.5,2025,797,797,406,391,0,0.5094102885821832,-0.014399235227340657,0.4747412305282233,0.5439890652006699,-21.909090909090903,-0.027489449070377543,1.090966122961104,2.5716591275941774
extra_trees,2.5,2016,108,108,58,50,0,0.5370370370370371,0.013227513227513255,0.44334384333440474,0.6281858915763978,2.727272727272729,0.025252525252525266,1.8333333333333333,3.5144803814287346
extra_trees,2.5,2017,106,104,51,53,2,0.49038461538461536,-0.03342490842490847,0.39637419660186013,0.5850800844918921,-6.636363636363636,-0.0638111888111888,-0.6132075471698113,3.3497327793633183
extra_trees,2.5,2018,79,78,42,36,1,0.5384615384615384,0.0146520146520146,0.42863448388730346,0.6446778658223795,2.181818181818181,0.027972027972027965,-1.9430379746835442,3.3408218140532298
extra_trees,2.5,2019,79,76,38,38,3,0.5,-0.023809523809523836,0.3903240360982663,0.6096759639017337,-3.454545454545454,-0.04545454545454545,-0.9113924050632911,3.4152557593690838
extra_trees,2.5,2020,29,28,14,14,1,0.5,-0.023809523809523836,0.3263284683244634,0.6736715316755366,-1.272727272727273,-0.04545454545454546,-0.7586206896551724,3.1434345900190133
extra_trees,2.5,2021,10,10,5,5,0,0.5,-0.023809523809523836,0.23658959361548731,0.7634104063845126,-0.4545454545454547,-0.04545454545454547,-0.45,2.8393028801658433
extra_trees,2.5,2022,68,68,40,28,0,0.5882352941176471,0.06442577030812324,0.4696125189030847,0.6974216228754949,8.363636363636362,0.12299465240641708,3.0808823529411766,3.0900880125745323
