filter_name,category,season,graded,wins,losses,hit_rate,net_units_1u_each,roi_per_1u
hgb_under_3p5_total_ge_56,high_total_bucket,2020,62,33,29,0.532258064516129,1.0000000000000004,0.016129032258064523
hgb_under_3p5_total_ge_56,high_total_bucket,2021,169,100,69,0.591715976331361,21.90909090909091,0.1296395911780527
hgb_under_3p5_total_ge_56,high_total_bucket,2022,97,52,45,0.5360824742268041,2.2727272727272725,0.023430178069353325
hgb_under_3p5_total_ge_56,high_total_bucket,2023,53,35,18,0.660377358490566,13.818181818181815,0.2607204116638078
hgb_under_3p5_total_ge_56,high_total_bucket,2024,43,26,17,0.6046511627906976,6.636363636363636,0.1543340380549683
hgb_under_3p5_total_ge_58,high_total_bucket,2016,81,38,43,0.4691358024691358,-8.454545454545457,-0.1043771043771044
hgb_under_3p5_total_ge_58,high_total_bucket,2017,81,45,36,0.5555555555555556,4.909090909090909,0.06060606060606061
hgb_under_3p5_total_ge_58,high_total_bucket,2018,109,60,49,0.5504587155963303,5.545454545454546,0.05087572977481235
hgb_under_3p5_total_ge_58,high_total_bucket,2019,53,29,24,0.5471698113207547,2.3636363636363633,0.04459691252144082
hgb_under_3p5_total_ge_58,high_total_bucket,2020,58,30,28,0.5172413793103449,-0.7272727272727276,-0.012539184952978063
hgb_under_3p5_total_ge_58,high_total_bucket,2021,140,84,56,0.6,20.36363636363636,0.14545454545454542
hgb_under_3p5_total_ge_58,high_total_bucket,2022,86,47,39,0.5465116279069767,3.7272727272727275,0.04334038054968288
hgb_under_3p5_total_ge_58,high_total_bucket,2023,49,33,16,0.673469387755102,13.999999999999996,0.28571428571428564
hgb_under_3p5_total_ge_58,high_total_bucket,2024,40,23,17,0.575,3.9090909090909087,0.09772727272727272
hgb_under_3p5_total_ge_60,high_total_bucket,2016,64,31,33,0.484375,-4.818181818181819,-0.07528409090909093
hgb_under_3p5_total_ge_60,high_total_bucket,2017,69,41,28,0.5942028985507246,9.272727272727272,0.1343873517786561
hgb_under_3p5_total_ge_60,high_total_bucket,2018,91,50,41,0.5494505494505495,4.454545454545454,0.048951048951048945
hgb_under_3p5_total_ge_60,high_total_bucket,2019,44,25,19,0.5681818181818182,3.7272727272727266,0.08471074380165287
hgb_under_3p5_total_ge_60,high_total_bucket,2020,51,25,26,0.49019607843137253,-3.272727272727272,-0.0641711229946524
hgb_under_3p5_total_ge_60,high_total_bucket,2021,120,73,47,0.6083333333333333,19.363636363636363,0.16136363636363635
hgb_under_3p5_total_ge_60,high_total_bucket,2022,78,41,37,0.5256410256410257,0.2727272727272725,0.0034965034965034935
hgb_under_3p5_total_ge_60,high_total_bucket,2023,46,31,15,0.6739130434782609,13.181818181818176,0.2865612648221343
hgb_under_3p5_total_ge_60,high_total_bucket,2024,32,18,14,0.5625,2.3636363636363638,0.07386363636363637
hgb_under_3p5_total_ge_63,high_total_bucket,2016,51,26,25,0.5098039215686274,-1.3636363636363638,-0.026737967914438505
hgb_under_3p5_total_ge_63,high_total_bucket,2017,52,29,23,0.5576923076923077,3.3636363636363633,0.06468531468531467
hgb_under_3p5_total_ge_63,high_total_bucket,2018,71,36,35,0.5070422535211268,-2.2727272727272725,-0.03201024327784891
hgb_under_3p5_total_ge_63,high_total_bucket,2019,35,19,16,0.5428571428571428,1.2727272727272725,0.036363636363636355
hgb_under_3p5_total_ge_63,high_total_bucket,2020,41,19,22,0.4634146341463415,-4.727272727272727,-0.11529933481152992
hgb_under_3p5_total_ge_63,high_total_bucket,2021,88,53,35,0.6022727272727273,13.181818181818182,0.14979338842975207
hgb_under_3p5_total_ge_63,high_total_bucket,2022,63,33,30,0.5238095238095238,0.0,0.0
hgb_under_3p5_total_ge_63,high_total_bucket,2023,35,24,11,0.6857142857142857,10.818181818181815,0.30909090909090897
hgb_under_3p5_total_ge_63,high_total_bucket,2024,16,9,7,0.5625,1.1818181818181817,0.07386363636363635
hgb_under_3p5_total_ge_66,high_total_bucket,2016,32,14,18,0.4375,-5.272727272727273,-0.1647727272727273
