filter_name,category,season,graded,wins,losses,hit_rate,net_units_1u_each,roi_per_1u
hgb_under_3p5_all_models_under,model_consensus,2018,111,62,49,0.5585585585585585,7.363636363636364,0.06633906633906635
hgb_under_3p5_all_models_under,model_consensus,2019,63,34,29,0.5396825396825397,1.9090909090909087,0.030303030303030297
hgb_under_3p5_all_models_under,model_consensus,2020,28,13,15,0.4642857142857143,-3.181818181818182,-0.11363636363636365
hgb_under_3p5_all_models_under,model_consensus,2021,64,30,34,0.46875,-6.727272727272727,-0.10511363636363635
hgb_under_3p5_all_models_under,model_consensus,2022,89,51,38,0.5730337078651685,8.363636363636363,0.09397344228804902
hgb_under_3p5_all_models_under,model_consensus,2023,48,28,20,0.5833333333333334,5.454545454545454,0.11363636363636363
hgb_under_3p5_all_models_under,model_consensus,2024,40,24,16,0.6,5.818181818181818,0.14545454545454545
hgb_under_3p5_no_model_strong_opposition,model_consensus,2016,110,48,62,0.43636363636363634,-18.363636363636363,-0.1669421487603306
hgb_under_3p5_no_model_strong_opposition,model_consensus,2017,104,58,46,0.5576923076923077,6.727272727272728,0.0646853146853147
hgb_under_3p5_no_model_strong_opposition,model_consensus,2018,161,91,70,0.5652173913043478,12.727272727272728,0.07905138339920949
hgb_under_3p5_no_model_strong_opposition,model_consensus,2019,85,45,40,0.5294117647058824,0.90909090909091,0.01069518716577541
hgb_under_3p5_no_model_strong_opposition,model_consensus,2020,49,21,28,0.42857142857142855,-8.909090909090907,-0.18181818181818177
hgb_under_3p5_no_model_strong_opposition,model_consensus,2021,156,87,69,0.5576923076923077,10.090909090909092,0.06468531468531469
hgb_under_3p5_no_model_strong_opposition,model_consensus,2022,122,69,53,0.5655737704918032,9.727272727272728,0.0797317436661699
hgb_under_3p5_no_model_strong_opposition,model_consensus,2023,81,49,32,0.6049382716049383,12.545454545454543,0.15488215488215484
hgb_under_3p5_no_model_strong_opposition,model_consensus,2024,60,36,24,0.6,8.727272727272727,0.14545454545454545
hgb_under_5p0_two_plus_models_under,model_consensus,2016,57,27,30,0.47368421052631576,-5.454545454545453,-0.09569377990430619
hgb_under_5p0_two_plus_models_under,model_consensus,2017,57,29,28,0.5087719298245614,-1.6363636363636362,-0.028708133971291863
hgb_under_5p0_two_plus_models_under,model_consensus,2018,99,54,45,0.5454545454545454,4.090909090909092,0.041322314049586785
hgb_under_5p0_two_plus_models_under,model_consensus,2019,44,20,24,0.45454545454545453,-5.818181818181818,-0.1322314049586777
hgb_under_5p0_two_plus_models_under,model_consensus,2020,25,11,14,0.44,-4.0,-0.16
hgb_under_5p0_two_plus_models_under,model_consensus,2021,71,38,33,0.5352112676056338,1.5454545454545454,0.02176696542893726
hgb_under_5p0_two_plus_models_under,model_consensus,2022,57,32,25,0.5614035087719298,4.09090909090909,0.07177033492822965
hgb_under_5p0_two_plus_models_under,model_consensus,2023,33,21,12,0.6363636363636364,7.09090909090909,0.21487603305785122
hgb_under_5p0_two_plus_models_under,model_consensus,2024,31,18,13,0.5806451612903226,3.3636363636363624,0.10850439882697943
hgb_under_7p0_no_model_strong_opposition,model_consensus,2016,28,13,15,0.4642857142857143,-3.1818181818181825,-0.11363636363636366
hgb_under_7p0_no_model_strong_opposition,model_consensus,2017,31,16,15,0.5161290322580645,-0.45454545454545503,-0.014662756598240486
hgb_under_7p0_no_model_strong_opposition,model_consensus,2018,57,33,24,0.5789473684210527,6.0,0.10526315789473684
hgb_under_7p0_no_model_strong_opposition,model_consensus,2019,26,10,16,0.38461538461538464,-6.909090909090908,-0.26573426573426573
hgb_under_7p0_no_model_strong_opposition,model_consensus,2020,11,6,5,0.5454545454545454,0.45454545454545414,0.04132231404958674
hgb_under_7p0_no_model_strong_opposition,model_consensus,2021,46,28,18,0.6086956521739131,7.454545454545454,0.16205533596837943
hgb_under_7p0_no_model_strong_opposition,model_consensus,2022,14,8,6,0.5714285714285714,1.2727272727272725,0.0909090909090909
hgb_under_7p0_no_model_strong_opposition,model_consensus,2023,14,10,4,0.7142857142857143,5.090909090909091,0.36363636363636365
hgb_under_7p0_no_model_strong_opposition,model_consensus,2024,8,5,3,0.625,1.5454545454545454,0.19318181818181818
hgb_under_3p5_high_pass_rate_top30,team_style,2016,44,23,21,0.5227272727272727,-0.0909090909090906,-0.002066115702479332
hgb_under_3p5_high_pass_rate_top30,team_style,2017,44,28,16,0.6363636363636364,9.454545454545453,0.21487603305785122
hgb_under_3p5_high_pass_rate_top30,team_style,2018,56,29,27,0.5178571428571429,-0.6363636363636359,-0.011363636363636355
hgb_under_3p5_high_pass_rate_top30,team_style,2019,32,15,17,0.46875,-3.3636363636363633,-0.10511363636363635
hgb_under_3p5_high_pass_rate_top30,team_style,2020,26,13,13,0.5,-1.1818181818181817,-0.04545454545454545
hgb_under_3p5_high_pass_rate_top30,team_style,2021,63,39,24,0.6190476190476191,11.454545454545451,0.18181818181818177
hgb_under_3p5_high_pass_rate_top30,team_style,2022,24,15,9,0.625,4.636363636363636,0.19318181818181815
hgb_under_3p5_high_pass_rate_top30,team_style,2023,30,19,11,0.6333333333333333,6.2727272727272725,0.20909090909090908
hgb_under_3p5_high_pass_rate_top30,team_style,2024,20,12,8,0.6,2.909090909090909,0.14545454545454545
hgb_under_3p5_combo_cold_le_55_wind_ge_10,weather_combo_grid,2016,13,6,7,0.46153846153846156,-1.545454545454545,-0.11888111888111884
hgb_under_3p5_combo_cold_le_55_wind_ge_10,weather_combo_grid,2017,17,10,7,0.5882352941176471,2.0909090909090904,0.12299465240641708
hgb_under_3p5_combo_cold_le_55_wind_ge_10,weather_combo_grid,2018,15,8,7,0.5333333333333333,0.27272727272727315,0.01818181818181821
hgb_under_3p5_combo_cold_le_55_wind_ge_10,weather_combo_grid,2019,16,9,7,0.5625,1.1818181818181817,0.07386363636363635
hgb_under_3p5_combo_cold_le_55_wind_ge_10,weather_combo_grid,2020,10,8,2,0.8,5.2727272727272725,0.5272727272727272
hgb_under_3p5_combo_cold_le_55_wind_ge_10,weather_combo_grid,2021,19,7,12,0.3684210526315789,-5.636363636363636,-0.2966507177033493
hgb_under_3p5_combo_cold_le_55_wind_ge_10,weather_combo_grid,2022,16,13,3,0.8125,8.818181818181818,0.5511363636363636
hgb_under_3p5_combo_cold_le_55_wind_ge_10,weather_combo_grid,2023,6,2,4,0.3333333333333333,-2.1818181818181817,-0.3636363636363636
hgb_under_3p5_combo_cold_le_55_wind_ge_10,weather_combo_grid,2024,12,6,6,0.5,-0.5454545454545451,-0.04545454545454542
hgb_under_3p5_combo_cold_le_55_wind_ge_12,weather_combo_grid,2016,8,3,5,0.375,-2.2727272727272725,-0.28409090909090906
hgb_under_3p5_combo_cold_le_55_wind_ge_12,weather_combo_grid,2017,13,8,5,0.6153846153846154,2.2727272727272725,0.17482517482517482
hgb_under_3p5_combo_cold_le_55_wind_ge_12,weather_combo_grid,2018,8,5,3,0.625,1.5454545454545452,0.19318181818181815
hgb_under_3p5_combo_cold_le_55_wind_ge_12,weather_combo_grid,2019,8,6,2,0.75,3.454545454545454,0.43181818181818177
hgb_under_3p5_combo_cold_le_55_wind_ge_12,weather_combo_grid,2020,6,4,2,0.6666666666666666,1.6363636363636362,0.2727272727272727
hgb_under_3p5_combo_cold_le_55_wind_ge_12,weather_combo_grid,2021,11,5,6,0.45454545454545453,-1.4545454545454541,-0.13223140495867766
hgb_under_3p5_combo_cold_le_55_wind_ge_12,weather_combo_grid,2022,10,7,3,0.7,3.3636363636363633,0.3363636363636363
hgb_under_3p5_combo_cold_le_55_wind_ge_12,weather_combo_grid,2023,4,2,2,0.5,-0.18181818181818188,-0.04545454545454547
hgb_under_3p5_combo_cold_le_55_wind_ge_12,weather_combo_grid,2024,6,4,2,0.6666666666666666,1.6363636363636362,0.2727272727272727
hgb_under_3p5_combo_cold_le_50_wind_ge_12,weather_combo_grid,2016,4,1,3,0.25,-2.090909090909091,-0.5227272727272727
hgb_under_3p5_combo_cold_le_50_wind_ge_12,weather_combo_grid,2017,9,4,5,0.4444444444444444,-1.3636363636363633,-0.1515151515151515
hgb_under_3p5_combo_cold_le_50_wind_ge_12,weather_combo_grid,2018,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_cold_le_50_wind_ge_12,weather_combo_grid,2019,6,5,1,0.8333333333333334,3.5454545454545454,0.5909090909090909
hgb_under_3p5_combo_cold_le_50_wind_ge_12,weather_combo_grid,2020,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
hgb_under_3p5_combo_cold_le_50_wind_ge_12,weather_combo_grid,2021,8,4,4,0.5,-0.36363636363636376,-0.04545454545454547
hgb_under_3p5_combo_cold_le_50_wind_ge_12,weather_combo_grid,2022,7,4,3,0.5714285714285714,0.6363636363636362,0.0909090909090909
hgb_under_3p5_combo_cold_le_50_wind_ge_12,weather_combo_grid,2023,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_cold_le_50_wind_ge_12,weather_combo_grid,2024,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_cold_le_45_wind_ge_12,weather_combo_grid,2016,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_cold_le_45_wind_ge_12,weather_combo_grid,2017,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
hgb_under_3p5_combo_cold_le_45_wind_ge_12,weather_combo_grid,2018,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_cold_le_45_wind_ge_12,weather_combo_grid,2019,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_wind_ge_12,weather_combo_grid,2020,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_cold_le_45_wind_ge_12,weather_combo_grid,2021,7,3,4,0.42857142857142855,-1.2727272727272725,-0.1818181818181818
hgb_under_3p5_combo_cold_le_45_wind_ge_12,weather_combo_grid,2022,6,3,3,0.5,-0.27272727272727293,-0.04545454545454549
hgb_under_3p5_combo_cold_le_45_wind_ge_12,weather_combo_grid,2023,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_wind_ge_12,weather_combo_grid,2024,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_cold_le_40_wind_ge_12,weather_combo_grid,2016,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_40_wind_ge_12,weather_combo_grid,2017,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_cold_le_40_wind_ge_12,weather_combo_grid,2018,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_cold_le_40_wind_ge_12,weather_combo_grid,2019,0,0,0,,0.0,
hgb_under_3p5_combo_cold_le_40_wind_ge_12,weather_combo_grid,2020,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_cold_le_40_wind_ge_12,weather_combo_grid,2021,5,1,4,0.2,-3.090909090909091,-0.6181818181818182
hgb_under_3p5_combo_cold_le_40_wind_ge_12,weather_combo_grid,2022,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_cold_le_40_wind_ge_12,weather_combo_grid,2023,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_40_wind_ge_12,weather_combo_grid,2024,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_cold_le_50_wind_ge_15,weather_combo_grid,2016,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_cold_le_50_wind_ge_15,weather_combo_grid,2017,6,2,4,0.3333333333333333,-2.1818181818181817,-0.3636363636363636
hgb_under_3p5_combo_cold_le_50_wind_ge_15,weather_combo_grid,2018,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_cold_le_50_wind_ge_15,weather_combo_grid,2019,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_cold_le_50_wind_ge_15,weather_combo_grid,2020,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_cold_le_50_wind_ge_15,weather_combo_grid,2021,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_cold_le_50_wind_ge_15,weather_combo_grid,2022,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_cold_le_50_wind_ge_15,weather_combo_grid,2024,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_wind_ge_15,weather_combo_grid,2016,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_cold_le_45_wind_ge_15,weather_combo_grid,2017,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_45_wind_ge_15,weather_combo_grid,2018,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_45_wind_ge_15,weather_combo_grid,2019,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_wind_ge_15,weather_combo_grid,2020,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_wind_ge_15,weather_combo_grid,2021,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_cold_le_45_wind_ge_15,weather_combo_grid,2022,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_cold_le_45_wind_ge_15,weather_combo_grid,2024,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_55_precip_any,weather_combo_grid,2016,6,4,2,0.6666666666666666,1.6363636363636362,0.2727272727272727
hgb_under_3p5_combo_cold_le_55_precip_any,weather_combo_grid,2017,13,8,5,0.6153846153846154,2.2727272727272725,0.17482517482517482
hgb_under_3p5_combo_cold_le_55_precip_any,weather_combo_grid,2018,9,5,4,0.5555555555555556,0.5454545454545453,0.06060606060606059
hgb_under_3p5_combo_cold_le_55_precip_any,weather_combo_grid,2019,12,8,4,0.6666666666666666,3.2727272727272725,0.2727272727272727
hgb_under_3p5_combo_cold_le_55_precip_any,weather_combo_grid,2020,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_cold_le_55_precip_any,weather_combo_grid,2021,11,5,6,0.45454545454545453,-1.4545454545454548,-0.13223140495867772
hgb_under_3p5_combo_cold_le_55_precip_any,weather_combo_grid,2022,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_cold_le_55_precip_any,weather_combo_grid,2023,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_cold_le_55_precip_any,weather_combo_grid,2024,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,2016,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,2017,11,6,5,0.5454545454545454,0.45454545454545436,0.04132231404958676
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,2018,8,4,4,0.5,-0.36363636363636376,-0.04545454545454547
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,2019,6,5,1,0.8333333333333334,3.5454545454545454,0.5909090909090909
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,2020,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,2021,8,3,5,0.375,-2.2727272727272725,-0.28409090909090906
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,2022,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,2023,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_cold_le_50_precip_any,weather_combo_grid,2024,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_45_precip_any,weather_combo_grid,2016,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_precip_any,weather_combo_grid,2017,7,5,2,0.7142857142857143,2.5454545454545454,0.36363636363636365
hgb_under_3p5_combo_cold_le_45_precip_any,weather_combo_grid,2018,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
hgb_under_3p5_combo_cold_le_45_precip_any,weather_combo_grid,2019,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_precip_any,weather_combo_grid,2020,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_45_precip_any,weather_combo_grid,2021,4,1,3,0.25,-2.090909090909091,-0.5227272727272727
hgb_under_3p5_combo_cold_le_45_precip_any,weather_combo_grid,2022,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_cold_le_45_precip_any,weather_combo_grid,2023,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_50_rain_flag,weather_combo_grid,2016,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_cold_le_50_rain_flag,weather_combo_grid,2017,11,6,5,0.5454545454545454,0.45454545454545436,0.04132231404958676
hgb_under_3p5_combo_cold_le_50_rain_flag,weather_combo_grid,2018,8,4,4,0.5,-0.36363636363636376,-0.04545454545454547
hgb_under_3p5_combo_cold_le_50_rain_flag,weather_combo_grid,2019,6,5,1,0.8333333333333334,3.5454545454545454,0.5909090909090909
hgb_under_3p5_combo_cold_le_50_rain_flag,weather_combo_grid,2020,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_50_rain_flag,weather_combo_grid,2021,8,3,5,0.375,-2.2727272727272725,-0.28409090909090906
hgb_under_3p5_combo_cold_le_50_rain_flag,weather_combo_grid,2022,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_cold_le_50_rain_flag,weather_combo_grid,2023,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_cold_le_50_rain_flag,weather_combo_grid,2024,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_45_rain_flag,weather_combo_grid,2016,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_rain_flag,weather_combo_grid,2017,7,5,2,0.7142857142857143,2.5454545454545454,0.36363636363636365
hgb_under_3p5_combo_cold_le_45_rain_flag,weather_combo_grid,2018,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
hgb_under_3p5_combo_cold_le_45_rain_flag,weather_combo_grid,2019,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_rain_flag,weather_combo_grid,2020,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_45_rain_flag,weather_combo_grid,2021,4,1,3,0.25,-2.090909090909091,-0.5227272727272727
hgb_under_3p5_combo_cold_le_45_rain_flag,weather_combo_grid,2022,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_cold_le_45_rain_flag,weather_combo_grid,2023,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_50_snow_flag,weather_combo_grid,2017,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_50_snow_flag,weather_combo_grid,2018,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_cold_le_45_snow_flag,weather_combo_grid,2017,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_cold_le_45_snow_flag,weather_combo_grid,2018,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_wind_ge_10_precip_any,weather_combo_grid,2016,18,12,6,0.6666666666666666,4.909090909090908,0.2727272727272727
hgb_under_3p5_combo_wind_ge_10_precip_any,weather_combo_grid,2017,10,7,3,0.7,3.3636363636363638,0.33636363636363636
hgb_under_3p5_combo_wind_ge_10_precip_any,weather_combo_grid,2018,17,11,6,0.6470588235294118,3.9999999999999996,0.2352941176470588
hgb_under_3p5_combo_wind_ge_10_precip_any,weather_combo_grid,2019,10,7,3,0.7,3.3636363636363633,0.3363636363636363
hgb_under_3p5_combo_wind_ge_10_precip_any,weather_combo_grid,2020,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_wind_ge_10_precip_any,weather_combo_grid,2021,7,4,3,0.5714285714285714,0.6363636363636362,0.0909090909090909
hgb_under_3p5_combo_wind_ge_10_precip_any,weather_combo_grid,2022,9,8,1,0.8888888888888888,6.2727272727272725,0.6969696969696969
hgb_under_3p5_combo_wind_ge_10_precip_any,weather_combo_grid,2023,7,2,5,0.2857142857142857,-3.1818181818181817,-0.45454545454545453
hgb_under_3p5_combo_wind_ge_10_precip_any,weather_combo_grid,2024,10,3,7,0.3,-4.2727272727272725,-0.42727272727272725
hgb_under_3p5_combo_wind_ge_12_precip_any,weather_combo_grid,2016,13,10,3,0.7692307692307693,6.090909090909091,0.46853146853146854
hgb_under_3p5_combo_wind_ge_12_precip_any,weather_combo_grid,2017,8,5,3,0.625,1.5454545454545454,0.19318181818181818
hgb_under_3p5_combo_wind_ge_12_precip_any,weather_combo_grid,2018,7,7,0,1.0,6.363636363636363,0.9090909090909091
hgb_under_3p5_combo_wind_ge_12_precip_any,weather_combo_grid,2019,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_wind_ge_12_precip_any,weather_combo_grid,2020,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_wind_ge_12_precip_any,weather_combo_grid,2021,4,4,0,1.0,3.6363636363636362,0.9090909090909091
hgb_under_3p5_combo_wind_ge_12_precip_any,weather_combo_grid,2022,6,5,1,0.8333333333333334,3.5454545454545454,0.5909090909090909
hgb_under_3p5_combo_wind_ge_12_precip_any,weather_combo_grid,2023,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_wind_ge_12_precip_any,weather_combo_grid,2024,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_wind_ge_15_precip_any,weather_combo_grid,2016,8,6,2,0.75,3.454545454545454,0.43181818181818177
hgb_under_3p5_combo_wind_ge_15_precip_any,weather_combo_grid,2017,6,3,3,0.5,-0.2727272727272726,-0.045454545454545435
hgb_under_3p5_combo_wind_ge_15_precip_any,weather_combo_grid,2018,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_wind_ge_15_precip_any,weather_combo_grid,2019,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_wind_ge_15_precip_any,weather_combo_grid,2021,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_wind_ge_15_precip_any,weather_combo_grid,2022,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_wind_ge_15_precip_any,weather_combo_grid,2023,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_wind_ge_15_precip_any,weather_combo_grid,2024,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_wind_ge_10_rain_flag,weather_combo_grid,2016,18,12,6,0.6666666666666666,4.909090909090908,0.2727272727272727
hgb_under_3p5_combo_wind_ge_10_rain_flag,weather_combo_grid,2017,10,7,3,0.7,3.3636363636363638,0.33636363636363636
hgb_under_3p5_combo_wind_ge_10_rain_flag,weather_combo_grid,2018,17,11,6,0.6470588235294118,3.9999999999999996,0.2352941176470588
hgb_under_3p5_combo_wind_ge_10_rain_flag,weather_combo_grid,2019,10,7,3,0.7,3.3636363636363633,0.3363636363636363
hgb_under_3p5_combo_wind_ge_10_rain_flag,weather_combo_grid,2020,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_wind_ge_10_rain_flag,weather_combo_grid,2021,7,4,3,0.5714285714285714,0.6363636363636362,0.0909090909090909
hgb_under_3p5_combo_wind_ge_10_rain_flag,weather_combo_grid,2022,9,8,1,0.8888888888888888,6.2727272727272725,0.6969696969696969
hgb_under_3p5_combo_wind_ge_10_rain_flag,weather_combo_grid,2023,7,2,5,0.2857142857142857,-3.1818181818181817,-0.45454545454545453
hgb_under_3p5_combo_wind_ge_10_rain_flag,weather_combo_grid,2024,10,3,7,0.3,-4.2727272727272725,-0.42727272727272725
hgb_under_3p5_combo_wind_ge_12_rain_flag,weather_combo_grid,2016,13,10,3,0.7692307692307693,6.090909090909091,0.46853146853146854
hgb_under_3p5_combo_wind_ge_12_rain_flag,weather_combo_grid,2017,8,5,3,0.625,1.5454545454545454,0.19318181818181818
hgb_under_3p5_combo_wind_ge_12_rain_flag,weather_combo_grid,2018,7,7,0,1.0,6.363636363636363,0.9090909090909091
hgb_under_3p5_combo_wind_ge_12_rain_flag,weather_combo_grid,2019,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_wind_ge_12_rain_flag,weather_combo_grid,2020,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_wind_ge_12_rain_flag,weather_combo_grid,2021,4,4,0,1.0,3.6363636363636362,0.9090909090909091
hgb_under_3p5_combo_wind_ge_12_rain_flag,weather_combo_grid,2022,6,5,1,0.8333333333333334,3.5454545454545454,0.5909090909090909
hgb_under_3p5_combo_wind_ge_12_rain_flag,weather_combo_grid,2023,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_wind_ge_12_rain_flag,weather_combo_grid,2024,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_wind_ge_15_rain_flag,weather_combo_grid,2016,8,6,2,0.75,3.454545454545454,0.43181818181818177
hgb_under_3p5_combo_wind_ge_15_rain_flag,weather_combo_grid,2017,6,3,3,0.5,-0.2727272727272726,-0.045454545454545435
hgb_under_3p5_combo_wind_ge_15_rain_flag,weather_combo_grid,2018,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_wind_ge_15_rain_flag,weather_combo_grid,2019,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_wind_ge_15_rain_flag,weather_combo_grid,2021,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_wind_ge_15_rain_flag,weather_combo_grid,2022,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_wind_ge_15_rain_flag,weather_combo_grid,2023,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_wind_ge_15_rain_flag,weather_combo_grid,2024,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_wind_ge_10_snow_flag,weather_combo_grid,2017,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_heat_ge_85_humid_ge_70,weather_combo_grid,2016,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_heat_ge_85_humid_ge_70,weather_combo_grid,2017,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_heat_ge_85_humid_ge_70,weather_combo_grid,2018,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_heat_ge_85_humid_ge_70,weather_combo_grid,2024,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_heat_ge_85_humid_ge_80,weather_combo_grid,2016,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_heat_ge_85_dewpoint_ge_65,weather_combo_grid,2016,5,1,4,0.2,-3.090909090909091,-0.6181818181818182
