record_kind,snapshot_timestamp_utc,protocol_version,protocol_sha256,github_event_name,github_event_schedule,github_run_id,github_run_attempt,source_git_sha,official_eligible,season,week,game_id,start_date,away_team,home_team,division_track,closing_total,benchmark_close_total,line_provider,line_source,line_provider_count,line_total_min,line_total_max,line_total_median,line_total_range,selected_vs_market_median,capture_lead_minutes,home_classification,away_classification
close_capture,2026-08-29T17:45:06.204368Z,2026.1,7d419007007f79c5a6b0bad66fdee94f98d74627e37f16e406e0ca54fa87dc2c,schedule,"15 14-23 * * 4,5,6,0,1",33266424658,1,550ed16f22c3055507ec49fe7612d6a199dbae69,False,2026,1,401868288,2026-08-29 18:00:00+00:00,Lawrence Tech,Valparaiso,OTHER,,,,,,,,,,,14.896593866666667,fcs,
close_capture,2026-08-29T17:45:06.204368Z,2026.1,7d419007007f79c5a6b0bad66fdee94f98d74627e37f16e406e0ca54fa87dc2c,schedule,"15 14-23 * * 4,5,6,0,1",33266424658,1,550ed16f22c3055507ec49fe7612d6a199dbae69,False,2026,1,401907137,2026-08-29 18:00:00+00:00,Western Oregon,Colorado School of Mines,OTHER,,,,,,,,,,,14.896593866666667,ii,ii
close_capture,2026-08-29T17:45:06.204368Z,2026.1,7d419007007f79c5a6b0bad66fdee94f98d74627e37f16e406e0ca54fa87dc2c,schedule,"15 14-23 * * 4,5,6,0,1",33266424658,1,550ed16f22c3055507ec49fe7612d6a199dbae69,False,2026,1,401867882,2026-08-29 18:00:00+00:00,Central Connecticut,South Dakota,FCS,49.5,49.5,DraftKings,CFBD,1.0,49.5,49.5,49.5,0.0,0.0,14.896593866666667,fcs,fcs
close_capture,2026-08-29T17:45:06.204368Z,2026.1,7d419007007f79c5a6b0bad66fdee94f98d74627e37f16e406e0ca54fa87dc2c,schedule,"15 14-23 * * 4,5,6,0,1",33266424658,1,550ed16f22c3055507ec49fe7612d6a199dbae69,False,2026,1,401864494,2026-08-29 19:00:00+00:00,San José State,USC,FBS,60.5,60.5,DraftKings,CFBD,2.0,60.5,60.5,60.5,0.0,0.0,74.89659386666668,fbs,fbs
close_capture,2026-08-29T17:45:06.204368Z,2026.1,7d419007007f79c5a6b0bad66fdee94f98d74627e37f16e406e0ca54fa87dc2c,schedule,"15 14-23 * * 4,5,6,0,1",33266424658,1,550ed16f22c3055507ec49fe7612d6a199dbae69,False,2026,1,401868154,2026-08-29 19:00:00+00:00,UC Davis,Portland State,FCS,60.5,60.5,DraftKings,CFBD,1.0,60.5,60.5,60.5,0.0,0.0,74.89659386666668,fcs,fcs
close_capture,2026-08-29T17:45:06.204368Z,2026.1,7d419007007f79c5a6b0bad66fdee94f98d74627e37f16e406e0ca54fa87dc2c,schedule,"15 14-23 * * 4,5,6,0,1",33266424658,1,550ed16f22c3055507ec49fe7612d6a199dbae69,False,2026,1,401907246,2026-08-29 19:00:00+00:00,Jamestown,Upper Iowa,OTHER,,,,,,,,,,,74.89659386666668,ii,ii
close_capture,2026-08-29T17:45:06.204368Z,2026.1,7d419007007f79c5a6b0bad66fdee94f98d74627e37f16e406e0ca54fa87dc2c,schedule,"15 14-23 * * 4,5,6,0,1",33266424658,1,550ed16f22c3055507ec49fe7612d6a199dbae69,False,2026,1,401868324,2026-08-29 19:00:00+00:00,Southern,Alabama State,FCS,56.5,56.5,DraftKings,CFBD,1.0,56.5,56.5,56.5,0.0,0.0,74.89659386666668,fcs,fcs
close_capture,2026-08-29T17:45:06.204368Z,2026.1,7d419007007f79c5a6b0bad66fdee94f98d74627e37f16e406e0ca54fa87dc2c,schedule,"15 14-23 * * 4,5,6,0,1",33266424658,1,550ed16f22c3055507ec49fe7612d6a199dbae69,False,2026,1,401906949,2026-08-29 19:00:00+00:00,Kentucky State,Central State,OTHER,,,,,,,,,,,74.89659386666668,ii,ii
