record_kind,snapshot_timestamp_utc,protocol_version,protocol_sha256,github_event_name,github_event_schedule,github_run_id,github_run_attempt,source_git_sha,official_eligible,season,week,game_id,start_date,away_team,home_team,division_track,closing_total,benchmark_close_total,line_provider,line_source,line_provider_count,line_total_min,line_total_max,line_total_median,line_total_range,selected_vs_market_median,capture_lead_minutes,home_classification,away_classification
close_capture,2026-09-05T00:24:20.070232Z,2026.3,fdb878165a5023cd135a05bcddd58e04356c77c1650acb11647f9972b55ce049,schedule,"15,45 14-23 * * 4,5,6,0,1",33932835816,1,f2e77092e45524333eeee07e48a2053e0406d295,False,2026,1,401858206,2026-09-05 01:00:00+00:00,Miami,Stanford,FBS,46.5,46.5,DraftKings,CFBD,2,46.5,46.5,46.5,0.0,0.0,35.665496133333335,fbs,fbs
close_capture,2026-09-05T00:24:20.070232Z,2026.3,fdb878165a5023cd135a05bcddd58e04356c77c1650acb11647f9972b55ce049,schedule,"15,45 14-23 * * 4,5,6,0,1",33932835816,1,f2e77092e45524333eeee07e48a2053e0406d295,False,2026,1,401858436,2026-09-05 01:00:00+00:00,Fresno State,USC,FBS,51.5,51.25,DraftKings,CFBD,2,51.0,51.5,51.25,0.5,0.25,35.665496133333335,fbs,fbs
